claim_id,customer_age,customer_gender,customer_income,policy_type,policy_tenure,premium_amount,claim_amount,vehicle_age,vehicle_type,accident_type,accident_severity,claim_delay_days,police_report,witness_available,repair_estimate,number_of_injuries,hospital_expense,previous_claims,previous_fraud_flags,claim_history,location_risk_score,policy_risk_score,fraud_flag,claim_to_premium_ratio,claim_frequency,high_claim_indicator,claim_delay_category,customer_claim_risk,total_financial_exposure,discrepancy_repair_ratio,unwitnessed_severe_accident,location_severity_index,young_driver_luxury_claim
CLM-2024-29020,48,Male,40385.79,Collision,0.2,914.16,2454.32,4,Sedan,Multi-Vehicle,Minor,5,No,Yes,2427.65,0,0.0,1,0,Standard,0.374,0.456,0,2.6848,5.0,0,Standard,1.5,4881.97,0.0109,0,0.374,0
CLM-2024-10922,29,Female,82905.87,Comprehensive,2.9,1801.43,37974.61,3,Truck,Multi-Vehicle,Major,4,Yes,No,24956.08,4,12943.22,1,0,Standard,0.174,0.442,0,21.0803,0.3448,1,Standard,1.5,75873.91,0.5214,0,0.609,0
CLM-2024-23901,60,Female,37623.84,Collision,0.9,1352.71,24813.88,7,Sedan,Animal Collision,Moderate,3,Yes,No,16222.02,1,8284.8,1,0,Standard,0.546,0.601,0,18.3438,1.1111,1,Standard,1.5,49320.7,0.5293,0,1.092,0
CLM-2024-15426,33,Male,43453.57,Third-Party,5.4,412.43,3206.75,2,Sedan,Multi-Vehicle,Minor,29,No,Yes,3022.16,0,0.0,2,0,Standard,0.324,0.199,0,7.7753,0.3704,0,Delayed,3.0,6228.91,0.0609,0,0.324,0
CLM-2024-12772,50,Male,39234.64,Comprehensive,2.7,1998.72,6978.56,5,SUV,Multi-Vehicle,Moderate,0,No,No,6932.64,0,0.0,2,0,Standard,0.201,0.345,0,3.4915,0.7407,0,Immediate,3.0,13911.2,0.0066,0,0.402,0
CLM-2024-21357,51,Female,44436.56,Collision,7.0,1185.51,680.23,5,Sedan,Single-Vehicle,Minor,5,Yes,No,624.76,0,0.0,0,0,Clean,0.878,0.306,0,0.5738,0.0,0,Standard,0.0,1304.99,0.0874,0,0.878,0
CLM-2024-21037,42,Male,58998.08,Comprehensive,12.3,1016.27,9962.05,6,Luxury,Multi-Vehicle,Minor,18,Yes,No,9869.95,0,0.0,1,0,Standard,0.404,0.466,0,9.8026,0.0813,1,Delayed,1.5,19832.0,0.0093,0,0.404,0
CLM-2024-22160,52,Female,87882.77,Comprehensive,28.0,1445.88,4442.41,4,SUV,Multi-Vehicle,Minor,0,Yes,No,4254.17,0,0.0,1,0,Standard,0.177,0.421,0,3.0725,0.0357,1,Immediate,1.5,8696.58,0.0441,0,0.177,0
CLM-2024-24225,18,Female,52035.25,Comprehensive,9.5,1645.78,5538.58,6,Truck,Multi-Vehicle,Minor,2,No,Yes,5530.26,0,0.0,2,0,Standard,0.423,0.294,0,3.3653,0.2105,1,Immediate,3.0,11068.84,0.0015,0,0.423,0
CLM-2024-13597,36,Male,82646.4,Third-Party,1.8,743.93,19954.84,8,SUV,Multi-Vehicle,Minor,4,Yes,Yes,7613.43,2,12242.27,0,0,Clean,0.458,0.28,0,26.8235,0.0,1,Standard,0.0,39810.54,1.6189,0,0.458,0
CLM-2024-26940,78,Male,33204.53,Collision,4.6,910.31,9837.2,9,Sedan,Multi-Vehicle,Minor,1,No,No,4110.19,0,0.0,0,0,Clean,0.739,0.522,1,10.8064,0.0,1,Immediate,0.0,13947.39,1.39,0,0.739,0
CLM-2024-16370,64,Female,67591.26,Comprehensive,1.9,1859.31,13795.99,10,Luxury,Multi-Vehicle,Moderate,3,Yes,Yes,13959.01,0,0.0,0,0,Clean,0.211,0.234,0,7.42,0.0,1,Standard,0.0,27755.0,0.0117,0,0.422,0
CLM-2024-29753,61,Male,61152.69,Collision,4.6,769.7,2304.58,6,Sedan,Multi-Vehicle,Minor,0,Yes,No,2175.22,0,0.0,1,0,Standard,0.252,0.671,0,2.9941,0.2174,0,Immediate,1.5,4479.8,0.0592,0,0.252,0
CLM-2024-25057,56,Female,31327.34,Comprehensive,0.7,2045.25,5186.95,4,Sedan,Animal Collision,Minor,0,Yes,Yes,5299.46,0,0.0,0,0,Clean,0.653,0.223,0,2.5361,0.0,1,Immediate,0.0,10486.41,0.0212,0,0.653,0
CLM-2024-22231,36,Female,98149.74,Comprehensive,0.4,1627.51,35078.17,7,SUV,Vandalism,Moderate,58,Yes,No,13504.86,1,5457.97,0,0,Clean,0.787,0.849,1,21.5533,0.0,1,Critical,0.0,54041.0,1.5963,0,1.574,0
CLM-2024-10331,63,Female,58919.0,Comprehensive,1.5,2230.33,9087.05,7,SUV,Multi-Vehicle,Moderate,2,No,Yes,9109.16,0,0.0,1,0,Standard,0.536,0.402,0,4.0743,0.6667,0,Immediate,1.5,18196.21,0.0024,0,1.072,0
CLM-2024-26493,45,Male,100814.87,Comprehensive,4.4,2176.0,11959.87,5,Sedan,Theft,Moderate,0,Yes,Yes,11984.1,0,0.0,0,0,Clean,0.561,0.248,0,5.4963,0.0,1,Immediate,0.0,23943.97,0.002,0,1.122,0
CLM-2024-10084,36,Male,,Comprehensive,8.4,2049.76,30527.93,4,Sedan,Single-Vehicle,Major,6,Yes,No,30526.63,0,0.0,0,0,Clean,0.181,0.494,0,14.8934,0.0,1,Standard,0.0,61054.56,0.0,0,0.6335,0
CLM-2024-17479,18,Male,36938.94,Comprehensive,1.9,1913.88,6629.71,3,Luxury,Multi-Vehicle,Minor,7,No,Yes,6662.02,0,0.0,1,1,Suspicious,0.427,0.272,0,3.464,0.5263,1,Standard,5.5,13291.73,0.0048,0,0.427,1
CLM-2024-20705,57,Female,63079.44,Comprehensive,13.6,1952.06,6982.89,10,Sedan,Theft,Minor,8,No,Yes,6838.72,0,0.0,0,0,Clean,0.446,0.405,0,3.5772,0.0,1,Standard,0.0,13821.61,0.0211,0,0.446,0
CLM-2024-18892,52,Male,38262.08,Comprehensive,7.1,1910.63,45487.76,4,SUV,Multi-Vehicle,Major,7,No,No,36354.47,0,0.0,1,0,Standard,0.349,0.308,1,23.8077,0.1408,1,Standard,1.5,81842.23,0.2512,1,1.2215,0
CLM-2024-28965,35,Male,54045.85,Third-Party,3.5,574.82,7659.06,6,Luxury,Theft,Minor,12,Yes,No,7414.7,0,0.0,1,0,Standard,0.594,0.347,0,13.3243,0.2857,1,Delayed,1.5,15073.76,0.0329,0,0.594,0
CLM-2024-26691,22,Male,44985.96,Comprehensive,2.6,2194.93,6361.32,5,Sports,Multi-Vehicle,Minor,1,No,Yes,6247.75,0,0.0,1,0,Standard,0.509,0.718,0,2.8982,0.3846,1,Immediate,1.5,12609.07,0.0181,0,0.509,1
CLM-2024-14377,20,Male,48517.76,Third-Party,1.3,609.14,4367.69,4,SUV,Animal Collision,Minor,24,No,Yes,4615.6,0,0.0,1,0,Standard,0.314,0.714,0,7.1703,0.7692,1,Delayed,1.5,8983.29,0.0536,0,0.314,0
CLM-2024-21180,38,Male,36540.41,Comprehensive,2.0,1560.95,60153.49,4,Truck,Single-Vehicle,Total Loss,1,Yes,No,58000.0,1,1936.77,1,0,Standard,0.475,0.507,0,38.5365,0.5,1,Immediate,1.5,120090.26,0.0371,0,2.375,0
CLM-2024-18934,37,Male,71138.66,Comprehensive,4.4,1641.32,109107.7,4,Truck,Theft,Major,0,Yes,No,41381.17,4,13833.08,0,0,Clean,0.885,0.433,1,66.4756,0.0,1,Immediate,0.0,164321.95,1.6363,0,3.0975,0
CLM-2024-13681,33,Female,87399.67,Collision,7.6,1333.86,7843.52,5,SUV,Single-Vehicle,Moderate,5,No,Yes,8174.41,0,0.0,3,0,Frequent,0.668,0.558,0,5.8803,0.3947,0,Standard,4.5,16017.93,0.0404,0,1.336,0
CLM-2024-26360,45,Female,46119.22,Comprehensive,4.9,1351.19,3974.59,5,SUV,Single-Vehicle,Minor,6,No,Yes,3830.97,0,0.0,0,0,Clean,0.324,0.584,0,2.9415,0.0,1,Standard,0.0,7805.56,0.0374,0,0.324,0
CLM-2024-15598,31,Female,66057.48,Comprehensive,0.7,1954.44,6494.1,3,Sedan,Multi-Vehicle,Minor,0,No,Yes,6672.03,0,0.0,1,0,Standard,0.265,0.576,0,3.3227,1.4286,1,Immediate,1.5,13166.13,0.0266,0,0.265,0
CLM-2024-18071,64,Female,,Comprehensive,0.3,1225.92,1542.25,8,SUV,Vandalism,Minor,2,No,No,1222.47,0,0.0,0,0,Clean,0.492,0.491,0,1.258,0.0,0,Immediate,0.0,2764.72,0.2595,0,0.492,0
CLM-2024-17750,25,Male,27354.53,Comprehensive,2.2,1297.86,4980.9,4,SUV,Theft,Minor,8,No,No,4927.7,0,0.0,2,0,Standard,0.493,0.08,0,3.8378,0.9091,1,Standard,3.0,9908.6,0.0108,0,0.493,0
CLM-2024-22044,47,Female,27128.3,Collision,1.3,1339.75,1140.52,5,Truck,Single-Vehicle,Minor,1,No,Yes,,0,0.0,1,0,Standard,0.05,0.623,0,0.8513,0.7692,0,Immediate,1.5,2281.04,0.0,0,0.05,0
CLM-2024-10049,51,Male,71021.64,Comprehensive,8.5,772.41,2688.53,5,SUV,Animal Collision,Minor,1,Yes,Yes,2771.23,0,0.0,1,0,Standard,0.653,0.729,0,3.4807,0.1176,0,Immediate,1.5,5459.76,0.0297,0,0.653,0
CLM-2024-10753,27,Female,,Collision,3.5,798.04,3325.44,3,Sedan,Animal Collision,Minor,2,Yes,No,3260.44,0,0.0,1,0,Standard,0.484,0.536,0,4.167,0.2857,0,Immediate,1.5,6585.88,0.0199,0,0.484,0
CLM-2024-27081,21,Male,90277.56,Comprehensive,0.2,1813.31,19162.89,12,Truck,Multi-Vehicle,Moderate,7,No,Yes,19263.48,0,0.0,1,0,Standard,0.399,0.875,0,10.5679,5.0,1,Standard,1.5,38426.37,0.0052,0,0.798,0
CLM-2024-21914,37,Female,54729.67,Third-Party,3.6,749.57,16356.9,6,SUV,Multi-Vehicle,Moderate,0,No,No,16244.32,0,0.0,1,0,Standard,0.53,0.538,0,21.8217,0.2778,1,Immediate,1.5,32601.22,0.0069,0,1.06,0
CLM-2024-29764,28,Female,61243.51,Collision,1.7,1078.71,22750.54,6,SUV,Multi-Vehicle,Moderate,3,Yes,No,11487.54,4,11282.21,1,0,Standard,0.293,0.5,0,21.0905,0.5882,1,Standard,1.5,45520.29,0.9796,0,0.586,0
CLM-2024-25708,38,Female,39415.55,Third-Party,0.7,827.58,7893.92,3,Truck,Animal Collision,Minor,1,No,No,3836.89,0,0.0,3,2,Suspicious,0.751,0.485,1,9.5386,4.2857,1,Immediate,12.5,11730.81,1.0546,0,0.751,0
CLM-2024-22678,18,Female,65689.08,Comprehensive,7.7,1316.95,20171.25,4,SUV,Multi-Vehicle,Major,1,Yes,No,19985.36,0,0.0,0,0,Clean,0.695,0.443,0,15.3166,0.0,0,Immediate,0.0,40156.61,0.0093,0,2.4325,0
CLM-2024-19209,18,Female,33624.87,Collision,3.8,1525.24,8382.54,4,Sedan,Single-Vehicle,Moderate,4,No,No,8524.32,0,0.0,1,0,Standard,0.345,0.273,0,5.4959,0.2632,0,Standard,1.5,16906.86,0.0166,0,0.69,0
CLM-2024-19876,18,Female,93573.55,Third-Party,4.1,489.15,3187.66,4,Truck,Multi-Vehicle,Minor,16,Yes,Yes,1847.76,0,0.0,0,0,Clean,0.852,0.411,1,6.5167,0.0,0,Delayed,0.0,5035.42,0.7212,0,0.852,0
CLM-2024-20833,29,Male,38491.24,Third-Party,0.5,664.1,9852.55,4,Sedan,Animal Collision,Moderate,12,No,Yes,10056.03,0,0.0,2,0,Standard,0.511,0.094,0,14.8359,4.0,0,Delayed,3.0,19908.58,0.0202,0,1.022,0
CLM-2024-16713,44,Female,65453.74,Collision,4.9,810.8,37415.11,7,Sports,Multi-Vehicle,Major,4,Yes,No,28913.12,2,8570.46,0,0,Clean,0.545,0.291,0,46.1459,0.0,1,Standard,0.0,74898.69,0.294,0,1.9075,0
CLM-2024-25831,40,Male,79919.92,Comprehensive,3.1,1686.4,16345.44,3,SUV,Single-Vehicle,Moderate,3,Yes,No,16308.6,0,0.0,1,0,Standard,0.752,0.08,0,9.6925,0.3226,1,Standard,1.5,32654.04,0.0023,0,1.504,0
CLM-2024-14564,38,Female,45288.29,Comprehensive,3.3,2085.54,79594.23,11,Luxury,Multi-Vehicle,Major,0,Yes,Yes,58000.0,0,0.0,1,0,Standard,0.709,0.495,1,38.1648,0.303,1,Immediate,1.5,137594.23,0.3723,0,2.4815,0
CLM-2024-24568,50,Male,78242.12,Comprehensive,4.4,1426.18,41541.42,6,SUV,Multi-Vehicle,Major,1,Yes,,41621.08,0,0.0,0,0,Clean,0.084,0.505,0,29.1278,0.0,1,Immediate,0.0,83162.5,0.0019,0,0.294,0
CLM-2024-26146,18,Female,48662.02,Comprehensive,2.0,2030.41,1414.75,9,Sedan,Multi-Vehicle,Minor,2,No,No,1352.5,0,0.0,0,0,Clean,0.342,0.209,0,0.6968,0.0,0,Immediate,0.0,2767.25,0.0457,0,0.342,0
CLM-2024-12921,31,Female,70787.04,Comprehensive,1.5,1631.83,1376.87,4,SUV,Single-Vehicle,Minor,3,No,No,1401.08,0,0.0,1,0,Standard,0.525,0.187,0,0.8438,0.6667,0,Standard,1.5,2777.95,0.0172,0,0.525,0
CLM-2024-14046,39,Male,49595.14,Comprehensive,8.6,1448.52,4149.15,7,Sedan,Multi-Vehicle,Moderate,1,Yes,Yes,4239.78,0,0.0,1,0,Standard,0.452,0.405,0,2.8644,0.1163,0,Immediate,1.5,8388.93,0.0213,0,0.904,0
CLM-2024-20512,48,Female,102770.28,Comprehensive,2.7,1827.24,12049.14,5,SUV,Multi-Vehicle,Moderate,6,No,Yes,11931.14,0,0.0,2,0,Standard,0.417,0.771,0,6.5942,0.7407,1,Standard,3.0,23980.28,0.0099,0,0.834,0
CLM-2024-24673,29,Female,42837.62,Collision,0.2,627.79,14363.07,8,SUV,Animal Collision,Major,0,Yes,No,14445.29,0,0.0,1,0,Standard,0.415,0.191,0,22.8788,5.0,0,Immediate,1.5,28808.36,0.0057,0,1.4525,0
CLM-2024-27681,40,Female,51427.9,Comprehensive,0.8,1544.74,6824.93,7,Sedan,Theft,Moderate,2,Yes,No,6656.58,0,0.0,0,0,Clean,0.115,0.201,0,4.4182,0.0,0,Immediate,0.0,13481.51,0.0253,0,0.23,0
CLM-2024-19289,52,Female,,Collision,0.9,757.26,5467.14,5,SUV,Theft,Moderate,6,Yes,No,5586.33,0,0.0,0,0,Clean,0.416,0.307,0,7.2196,0.0,0,Standard,0.0,11053.47,0.0213,0,0.832,0
CLM-2024-25727,18,Female,24538.82,Comprehensive,11.5,1326.37,22735.22,3,SUV,Multi-Vehicle,Moderate,4,No,Yes,22974.84,0,0.0,0,0,Clean,0.21,0.439,0,17.1409,0.0,1,Standard,0.0,45710.06,0.0104,0,0.42,0
CLM-2024-19832,53,Male,53609.62,Third-Party,5.9,380.0,37676.41,5,Sedan,Multi-Vehicle,Major,26,Yes,No,15486.81,1,1630.39,0,0,Clean,0.703,0.659,1,99.1484,0.0,1,Delayed,0.0,54793.61,1.4319,0,2.4605,0
CLM-2024-21417,18,Male,64267.6,Collision,7.4,1199.1,1102.43,4,Sedan,Multi-Vehicle,Minor,11,Yes,Yes,1412.18,0,0.0,0,0,Clean,0.701,0.705,0,0.9194,0.0,0,Delayed,0.0,2514.61,0.2178,0,0.701,0
CLM-2024-13382,46,Male,58929.64,Comprehensive,0.2,1831.12,19172.97,4,SUV,Animal Collision,Moderate,49,No,No,10971.12,1,3533.3,0,0,Clean,0.836,0.752,1,10.4706,0.0,1,Critical,0.0,33677.39,0.7469,0,1.672,0
CLM-2024-14719,46,Male,27801.55,Comprehensive,11.1,2058.65,6217.55,4,Luxury,Single-Vehicle,Minor,1,No,No,6010.6,0,0.0,0,0,Clean,0.493,0.228,0,3.0202,0.0,1,Immediate,0.0,12228.15,0.0344,0,0.493,0
CLM-2024-15312,27,Female,65528.43,Comprehensive,0.6,1710.43,22672.31,7,SUV,Vandalism,Moderate,5,Yes,Yes,14626.55,1,8288.14,0,0,Clean,0.529,0.533,0,13.2553,0.0,1,Standard,0.0,45587.0,0.5497,0,1.058,0
CLM-2024-19149,43,Male,38004.69,Collision,14.3,1092.87,3956.43,7,SUV,Vandalism,Minor,1,No,No,4080.41,0,0.0,0,0,Clean,0.529,0.181,0,3.6202,0.0,1,Immediate,0.0,8036.84,0.0303,0,0.529,0
CLM-2024-19755,24,Male,29633.1,Comprehensive,3.8,2053.23,2830.18,8,Sedan,Single-Vehicle,Minor,3,Yes,No,2967.79,0,0.0,1,0,Standard,0.579,0.274,0,1.3784,0.2632,0,Standard,1.5,5797.97,0.0462,0,0.579,0
CLM-2024-10116,34,Male,22000.0,Third-Party,1.0,730.24,5256.01,9,Truck,Theft,Minor,6,Yes,Yes,5322.95,0,0.0,0,0,Clean,0.495,0.512,0,7.1976,0.0,1,Standard,0.0,10578.96,0.0126,0,0.495,0
CLM-2024-11700,44,Male,49247.88,Comprehensive,1.1,1975.9,4813.22,7,Sedan,Multi-Vehicle,Moderate,6,Yes,No,4854.7,0,0.0,1,0,Standard,0.415,0.754,0,2.436,0.9091,0,Standard,1.5,9667.92,0.0085,0,0.83,0
CLM-2024-19867,18,Male,61656.89,Comprehensive,3.2,1587.51,2933.23,6,Sedan,Multi-Vehicle,Minor,19,No,Yes,2820.69,0,0.0,0,0,Clean,0.513,0.412,0,1.8477,0.0,0,Delayed,0.0,5753.92,0.0398,0,0.513,0
CLM-2024-14561,51,Female,86922.12,Comprehensive,10.4,1451.56,57059.71,3,Sedan,Multi-Vehicle,Major,8,Yes,No,57253.61,0,0.0,0,0,Clean,0.567,0.264,0,39.3092,0.0,1,Standard,0.0,114313.32,0.0034,0,1.9845,0
CLM-2024-18472,34,Female,89362.98,Comprehensive,0.7,1754.42,41701.1,4,SUV,Theft,Total Loss,4,Yes,Yes,35767.28,1,5886.1,2,0,Standard,0.424,0.675,0,23.7692,2.8571,0,Standard,3.0,83354.48,0.1659,0,2.12,0
CLM-2024-14755,66,Female,47003.5,Comprehensive,4.3,1448.97,109877.5,4,Luxury,Theft,Major,6,Yes,Yes,58000.0,0,0.0,0,0,Clean,0.663,0.677,1,75.8315,0.0,1,Standard,0.0,167877.5,0.8943,0,2.3205,0
CLM-2024-20222,42,Female,29052.26,Comprehensive,1.6,1766.63,6250.37,3,SUV,Single-Vehicle,Minor,3,Yes,Yes,6327.68,0,0.0,3,0,Frequent,0.173,0.27,0,3.538,1.875,1,Standard,4.5,12578.05,0.0122,0,0.173,0
CLM-2024-11032,44,Other,42686.6,Collision,4.8,1209.39,21451.41,10,Sedan,Theft,Moderate,11,Yes,No,10673.31,0,0.0,0,1,Suspicious,0.518,0.552,1,17.7374,0.0,1,Delayed,4.0,32124.72,1.0089,0,1.036,0
CLM-2024-15576,40,Female,35424.56,Comprehensive,11.1,1866.97,29259.44,5,Sedan,Multi-Vehicle,Total Loss,12,Yes,Yes,19034.09,2,10211.15,0,0,Clean,0.201,0.32,0,15.6722,0.0,0,Delayed,0.0,58504.68,0.5369,0,1.005,0
CLM-2024-12682,38,Female,79878.54,Collision,0.4,1651.96,3049.89,1,Sedan,Multi-Vehicle,Moderate,0,Yes,No,3117.27,0,0.0,1,0,Standard,0.585,0.563,0,1.8462,2.5,0,Immediate,1.5,6167.16,0.0215,0,1.17,0
CLM-2024-12820,53,Female,63172.92,Comprehensive,0.2,1878.02,21317.56,7,SUV,Multi-Vehicle,Total Loss,5,Yes,No,21272.84,0,0.0,0,0,Clean,0.388,0.452,0,11.3511,0.0,0,Standard,0.0,42590.4,0.0021,0,1.94,0
CLM-2024-17989,40,Male,58457.99,Comprehensive,2.5,1953.26,19469.99,3,Sedan,Animal Collision,Moderate,1,No,No,19716.86,0,0.0,1,0,Standard,0.513,0.416,0,9.9679,0.4,1,Immediate,1.5,39186.85,0.0125,0,1.026,0
CLM-2024-12581,28,Male,66391.55,Comprehensive,2.1,1550.87,63842.88,2,Luxury,Single-Vehicle,Major,10,Yes,Yes,55311.35,2,8532.25,2,0,Standard,0.53,0.264,0,41.1658,0.9524,1,Standard,3.0,127686.48,0.1542,0,1.855,0
CLM-2024-13876,47,Female,48432.14,Comprehensive,2.0,1384.67,7326.91,9,SUV,Single-Vehicle,Moderate,4,No,Yes,7241.51,0,0.0,1,0,Standard,0.611,0.133,0,5.2914,0.5,0,Standard,1.5,14568.42,0.0118,0,1.222,0
CLM-2024-15991,18,Female,74733.44,Collision,5.4,742.58,14659.16,5,SUV,Single-Vehicle,Minor,0,Yes,Yes,14591.17,0,0.0,0,0,Clean,0.402,0.455,0,19.7408,0.0,1,Immediate,0.0,29250.33,0.0047,0,0.402,0
CLM-2024-11406,51,Female,76799.5,Collision,3.7,582.12,30558.61,7,Sedan,Multi-Vehicle,Total Loss,6,Yes,No,24544.68,3,5883.56,1,0,Standard,0.293,0.316,0,52.4954,0.2703,0,Standard,1.5,60986.85,0.2449,0,1.465,0
CLM-2024-24776,57,Female,67904.11,Comprehensive,0.4,1806.31,26074.74,7,Truck,Multi-Vehicle,Major,0,Yes,No,9647.06,2,16426.05,1,0,Standard,0.117,0.337,0,14.4354,2.5,0,Immediate,1.5,52147.85,1.7011,0,0.4095,0
CLM-2024-24278,45,Female,50073.14,Comprehensive,3.6,1874.22,15573.53,6,Sedan,Single-Vehicle,Moderate,2,Yes,No,2122.84,2,13482.79,1,0,Standard,0.317,0.132,0,8.3093,0.2778,1,Immediate,1.5,31179.16,6.3065,0,0.634,0
CLM-2024-15754,58,Male,25541.25,Collision,14.0,1057.26,39843.57,8,SUV,Single-Vehicle,Moderate,52,Yes,Yes,28434.75,0,0.0,1,0,Standard,0.466,0.528,1,37.6857,0.0714,1,Critical,1.5,68278.32,0.4011,0,0.932,0
CLM-2024-20938,34,Female,139250.31,Comprehensive,7.7,1504.73,21447.7,6,SUV,Theft,Moderate,16,No,No,20991.93,0,0.0,2,0,Standard,0.56,0.629,0,14.2535,0.2597,1,Delayed,3.0,42439.63,0.0217,0,1.12,0
CLM-2024-27240,57,Female,47184.05,Comprehensive,0.7,1621.58,13118.73,3,Luxury,Multi-Vehicle,Minor,8,No,No,2452.49,4,10636.69,0,0,Clean,0.471,0.411,0,8.0901,0.0,1,Standard,0.0,26207.91,4.3315,0,0.471,0
CLM-2024-20206,30,Female,37541.89,Comprehensive,1.5,1609.02,10168.88,5,SUV,Theft,Moderate,2,Yes,No,10052.98,0,0.0,1,0,Standard,0.404,0.544,0,6.3199,0.6667,1,Immediate,1.5,20221.86,0.0115,0,0.808,0
CLM-2024-19828,40,Female,42424.59,Third-Party,1.9,380.0,29176.34,3,Sedan,Multi-Vehicle,Major,4,Yes,Yes,20500.19,4,8654.23,0,0,Clean,0.232,0.315,0,76.7798,0.0,1,Standard,0.0,58330.76,0.423,0,0.812,0
CLM-2024-12793,30,Male,95712.43,Collision,3.0,1485.57,10680.96,7,Sedan,Animal Collision,Major,3,Yes,Yes,10820.47,0,0.0,0,0,Clean,0.362,0.159,0,7.1898,0.0,0,Standard,0.0,21501.43,0.0129,0,1.267,0
CLM-2024-20596,30,Female,59552.01,Comprehensive,5.5,1682.47,3577.66,4,SUV,Animal Collision,Minor,1,Yes,No,3546.25,0,0.0,2,0,Standard,0.79,0.606,0,2.1264,0.3636,1,Immediate,3.0,7123.91,0.0088,0,0.79,0
CLM-2024-16909,42,Male,38276.79,Comprehensive,6.9,1312.45,4186.59,4,Sedan,Single-Vehicle,Moderate,38,Yes,No,2312.36,0,0.0,2,0,Standard,0.311,0.626,1,3.1899,0.2899,0,Critical,3.0,6498.95,0.807,0,0.622,0
CLM-2024-11912,49,Female,46853.44,Comprehensive,1.0,1525.98,61975.14,4,Luxury,Theft,Total Loss,3,Yes,Yes,58000.0,1,4113.25,1,0,Standard,0.406,0.257,0,40.6133,1.0,1,Standard,1.5,124088.39,0.0685,0,2.03,0
CLM-2024-18200,42,Male,61275.28,Comprehensive,13.4,1229.25,3276.34,3,Sedan,Vandalism,Minor,7,No,Yes,3128.34,0,0.0,0,0,Clean,0.345,0.502,0,2.6653,0.0,0,Standard,0.0,6404.68,0.0472,0,0.345,0
CLM-2024-11024,50,Female,55367.85,Comprehensive,1.5,2112.07,80207.74,4,SUV,Theft,Major,5,No,No,35752.64,1,5089.77,1,0,Standard,0.506,0.226,1,37.9759,0.6667,1,Standard,1.5,121050.15,1.2431,1,1.771,0
CLM-2024-12936,18,Male,132565.44,Third-Party,3.5,659.82,37715.76,4,Truck,Single-Vehicle,Major,4,Yes,Yes,37710.89,0,0.0,0,0,Clean,0.645,0.278,0,57.1607,0.0,1,Standard,0.0,75426.65,0.0001,0,2.2575,0
CLM-2024-26337,38,Other,34649.95,Comprehensive,7.8,1972.36,14372.2,3,Sedan,Multi-Vehicle,Moderate,0,Yes,No,14432.48,0,0.0,0,0,Clean,0.275,0.704,0,7.2868,0.0,1,Immediate,0.0,28804.68,0.0042,0,0.55,0
CLM-2024-26815,52,Female,118476.43,Collision,7.0,1199.08,6635.39,4,Sedan,Multi-Vehicle,Minor,3,Yes,No,6646.81,0,0.0,0,0,Clean,0.4,0.142,0,5.5337,0.0,1,Standard,0.0,13282.2,0.0017,0,0.4,0
CLM-2024-27397,52,Female,34100.18,Comprehensive,0.3,1469.37,13515.91,3,Sedan,Single-Vehicle,Moderate,7,Yes,Yes,13370.21,0,0.0,0,0,Clean,0.191,0.474,0,9.1984,0.0,1,Standard,0.0,26886.12,0.0109,0,0.382,0
CLM-2024-16359,58,Male,62327.55,Third-Party,3.6,895.2,2594.41,9,SUV,Multi-Vehicle,Minor,7,No,Yes,2403.69,0,0.0,2,0,Standard,0.132,0.367,0,2.8981,0.5556,0,Standard,3.0,4998.1,0.079,0,0.132,0
CLM-2024-11620,31,Female,64185.89,Collision,10.0,1135.27,1743.25,3,Sedan,Animal Collision,Minor,4,No,Yes,1753.41,0,0.0,0,0,Clean,0.43,0.223,0,1.5355,0.0,0,Standard,0.0,3496.66,0.0058,0,0.43,0
CLM-2024-21817,28,Female,,Comprehensive,0.7,1856.96,44082.47,7,Sedan,Animal Collision,Major,0,Yes,Yes,16716.2,4,27032.28,0,0,Clean,0.54,0.334,0,23.7391,0.0,1,Immediate,0.0,87830.95,1.6361,0,1.89,0
CLM-2024-13523,37,Female,44139.95,Collision,5.5,1196.59,7574.36,9,Luxury,Multi-Vehicle,Minor,3,No,No,7315.38,0,0.0,0,0,Clean,0.206,0.481,0,6.33,0.0,1,Standard,0.0,14889.74,0.0354,0,0.206,0
CLM-2024-15494,34,Female,70920.86,Collision,2.8,1635.6,25542.41,5,Sports,Single-Vehicle,Moderate,4,Yes,Yes,25566.2,0,0.0,0,0,Clean,0.654,0.298,0,15.6165,0.0,1,Standard,0.0,51108.61,0.0009,0,1.308,0
CLM-2024-12419,50,Female,47147.88,Collision,7.4,1236.71,28736.83,11,Sedan,Multi-Vehicle,Major,19,No,No,18867.03,0,0.0,0,0,Clean,0.712,0.635,1,23.2365,0.0,1,Delayed,0.0,47603.86,0.5228,1,2.492,0
CLM-2024-12796,51,Male,40264.39,Collision,19.3,819.89,62194.45,5,Sports,Single-Vehicle,Major,10,No,,40427.12,0,0.0,2,0,Standard,0.246,0.812,1,75.8571,0.1036,1,Standard,3.0,102621.57,0.5383,0,0.861,0
CLM-2024-18943,57,Female,58704.73,Collision,1.6,1331.42,15713.87,2,Sedan,Multi-Vehicle,Moderate,11,No,No,15824.28,0,0.0,0,0,Clean,0.191,0.468,0,11.8023,0.0,1,Delayed,0.0,31538.15,0.007,0,0.382,0
